time,flux,flux_err
266.25950011738314,1.0009851,0.0004017553
266.26018129223667,1.000915,0.0004017381
266.26086236732954,1.0014352,0.0004018298
266.2615434421823,1.0011446,0.00040177602
266.2622246170358,1.0006226,0.00040169802
266.2629056921214,1.0001624,0.00040163158
266.2635866669734,1.0008734,0.00040172643
266.2642678418342,1.0004433,0.0004016546
266.2649489169198,1.0011393,0.00040177253
266.2656299917726,0.9999869,0.0004015671
266.2663111666261,1.0011588,0.00040175582
266.2669922414789,1.0005685,0.00040164587
266.26767331657175,1.0013523,0.00040176464
266.26835449142527,1.001017,0.0004016944
266.2690354662773,1.001054,0.00040166907
266.26971654136287,1.0005543,0.00040158172
266.2703977162164,1.0009383,0.00040161583
266.27107879106916,1.0004467,0.00040152372
266.27175986616203,1.0012949,0.0004016358
266.27244104101555,1.0003469,0.00040146022
266.2731221158683,1.0008428,0.00040149895
266.2738032909547,1.0006624,0.00040144776
266.27448436580744,1.0007784,0.00040142876
266.2751653406667,1.0001206,0.0004012844
266.2758464157523,1.0009673,0.00040137212
266.27652759060584,1.0010124,0.000401339
266.2772086654586,1.0004615,0.00040119575
266.27788974031137,1.0002667,0.0004011379
266.2785709153977,1.0002788,0.0004010974
266.27925199025776,1.0013936,0.00040122456
266.2799330651105,1.0003909,0.0004010081
266.2806141401961,1.000657,0.0004010167
266.2812952150489,0.99992996,0.00040085462
266.28197628990165,1.0002877,0.00040085783
266.2826573649945,1.0007648,0.00040089825
266.28333853984805,1.0008022,0.00040086263
266.2840196147008,1.0007443,0.0004008055
266.2847006895536,1.0005548,0.00040073576
266.28538186463993,1.0005012,0.0004006998
266.2860628394992,1.0005264,0.00040065282
266.286743914352,1.0003191,0.00040058792
266.28742508943833,1.0003018,0.0004005324
266.2881061642911,1.000795,0.00040059417
266.28878723914386,1.0010928,0.00040062302
266.28946841400466,1.0010238,0.00040059673
266.29014948909025,1.0010053,0.00040054787
266.290830563943,1.000673,0.00040051204
266.291511538795,1.000651,0.000400779
266.2921927138814,1.0004246,0.00040042683
266.2928737887414,1.0009868,0.0004005021
266.2935548635942,1.0004094,0.00040041178
266.2942360384477,1.000598,0.00040046198
266.2949171135333,1.0005497,0.00040046385
266.2955982883868,1.0006344,0.0004005056
266.2962793632396,1.0012755,0.000400613
266.2969603383317,1.0004634,0.00040051015
266.29764141318446,0.9999493,0.00040044443
266.298322588038,1.0007917,0.000400616
266.29900366289075,1.0009232,0.00040066722
266.2996848379771,1.0005851,0.00040065983
266.30036591283715,1.0005459,0.00040066533
266.3010469876899,1.0006456,0.0004007467
266.30172816254344,0.9998049,0.00040062974
266.3024091376283,1.0008516,0.00040083958
266.30309021248104,1.0006336,0.0004008602
266.30377138733456,1.0004786,0.00040088446
266.3044524621946,0.9998443,0.00040084057
266.3051335372802,0.99949336,0.00040095823
266.3058147121337,1.0006815,0.00040105567
266.3064957869865,1.0004123,0.00040105695
266.3071768620721,1.000904,0.00040118484
266.3078579369321,1.0006341,0.0004013305
266.3085390117849,1.0006212,0.00040124255
266.30922008663765,1.0009491,0.0004014245
266.30990116172325,1.0008614,0.00040167163
266.3105823365768,1.0004616,0.00040136316
266.3112634114368,1.0007207,0.00040145215
266.3119444862896,1.0008297,0.00040150425
266.31262566137593,1.0003552,0.0004014692
266.31330663622794,1.0007256,0.00040158004
266.3139877110807,1.0004919,0.00040157122
266.3146688859415,1.0003896,0.000401563
266.3153499610271,1.0001155,0.0004015533
266.31603103587986,1.0004072,0.00040177561
266.3167122107334,0.9996565,0.0004015528
266.31739328558615,1.0007737,0.0004017452
266.31807436067174,1.0000561,0.00040162817
266.318755335531,0.99991196,0.00040163638
266.31943651038455,1.0004386,0.00040172526
266.3201175852373,1.0006969,0.00040179738
266.3207986603229,1.001673,0.00040194535
266.32147983517643,1.0007262,0.00040179375
266.3221609100365,1.0009085,0.00040181653
266.32284198488924,1.000582,0.000401775
266.3235231599756,1.0009588,0.00040184395
266.3242041348276,1.0003978,0.0004017539
266.32488520968036,1.0008729,0.00040181406
266.32556638454116,1.0004995,0.00040173624
266.32624745962676,1.0001022,0.00040167628
266.3269285344795,1.000562,0.0004017192
266.32760970933305,1.000773,0.0004017674
266.3282907841858,1.0006043,0.0004017079
266.32897195927217,1.0006284,0.00040169983
266.32965293413145,1.0006634,0.0004016765
266.3303340089842,1.0003617,0.00040162297
266.331015083837,1.0007641,0.000401656
266.3316962586905,1.0010055,0.00040166316
266.3323773337761,1.0009652,0.0004016481
266.3330585086369,1.0003365,0.00040150151
266.33373958348966,1.0006379,0.00040151304
266.3344206583424,1.0006684,0.00040179162
266.3351018334288,1.0010508,0.00040151874
266.3357828082808,1.0005249,0.00040171578
266.3364638831408,1.0004809,0.000401387
266.3371449579936,1.0007013,0.00040138734
266.33782613307994,1.0011046,0.00040139986
266.3385072079327,1.0012819,0.00040170518
266.33918828278547,1.0009906,0.00040132325
266.339869457639,1.0004787,0.00040121103
266.34055053249904,1.0009309,0.00040130728
266.34123150758387,1.0012283,0.0004012722
266.3419126824374,1.0007883,0.00040117555
266.34259375729016,1.0011497,0.0004012011
266.3432748321502,1.0009251,0.00040113676
266.3439559072358,1.0007657,0.00040108644
266.3446370820893,1.0008147,0.00040107235
266.3453181569421,1.0002469,0.0004009612
266.34599923179485,1.0010617,0.00040107023
